,producer_name,product_name,description,full_name,critic_score
94,Domaine Dauvissat-Camus,Chablis Grand Cru Les Preuses,"The 2009 Chablis Les Preuses reveals a rich fabric of finely spun fruit. There is a silkiness and finesse to the Preuses that is hard to fully capture with words. White flowers, mint and citrus peel are some of the nuances that come together in this beautifully articulated, complete Chablis. The round, harmonious finish points to many years of very fine drinking. Anticipated maturity: 2012-2029.  

Vincent Dauvissat’s 2010 harvest started on September 21st, a few days earlier than his average over the last ten years, which has been closer to September 25th. The vintage is marked by very low yields. Couleur and millerandage were most pronounced in the grand crus, where yields were 40% lower than normal. At the same time, the wines have retained plenty of acidity, making for very interesting personalities across the range. The 2010s were aged in oak (roughly 10% new), on their fine lees, and racked once after the malos, which were finished by the end of January. The Forest, Preuses and Clos saw some new oak during the alcoholic fermentation. Dauvissat planned to begin bottling the 2010s in October or November, 2011. In 2009, Dauvissat harvested a week earlier, starting on September 14. Vintage 2009 was marked by a hot August that resulted in ripe wines with acidities that are lower than normal. Within the context of Chablis, where acidity is rarely lacking, a warm yet well-balanced season can be a good thing in that the wines are easier to drink when young, which certainly appears to be the case here.

Importer: Vineyard Brands, Birmingham, AL; tel. (205) 980-8802",2009 Domaine Vincent Dauvissat Chablis Grand Cru Les Preuses,RP 93
95,Domaine Dauvissat-Camus,Chablis 1er Cru Vaillons,"The aromatics seem to literally jump out of the glass in Dauvissat’s 2009 Chablis Vaillons. This is a wonderfully expressive, young Chablis endowed with considerable personality and class. Initially a touch compact, the Vaillons opens up beautifully to reveal an expressive mid-palate and finish. The warm vintage gives this typically steely, taut wine a measure of richness and generosity that make it unusually approachable in its infancy. 

Vincent Dauvissat’s 2010 harvest started on September 21st, a few days earlier than his average over the last ten years, which has been closer to September 25th. The vintage is marked by very low yields. Couleur and millerandage were most pronounced in the grand crus, where yields were 40% lower than normal. At the same time, the wines have retained plenty of acidity, making for very interesting personalities across the range. The 2010s were aged in oak (roughly 10% new), on their fine lees, and racked once after the malos, which were finished by the end of January. The Forest, Preuses and Clos saw some new oak during the alcoholic fermentation. Dauvissat planned to begin bottling the 2010s in October or November, 2011. In 2009, Dauvissat harvested a week earlier, starting on September 14. Vintage 2009 was marked by a hot August that resulted in ripe wines with acidities that are lower than normal. Within the context of Chablis, where acidity is rarely lacking, a warm yet well-balanced season can be a good thing in that the wines are easier to drink when young, which certainly appears to be the case here.

Importer: Vineyard Brands, Birmingham, AL; tel. (205) 980-8802",2009 Domaine Vincent Dauvissat Chablis 1er Cru Vaillons,RP 93
96,Domaine Dauvissat-Camus,Chablis 1er Cru La Forest,"The 2009 Chablis La Forest opens with a layered, beautifully delineated bouquet. It is round, sweet and long on the palate in an understated, classy expression of the vintage. At the same time, it is one of the more accessible 2009s right now. Anticipated maturity: 2011-2021. 

Vincent Dauvissat’s 2010 harvest started on September 21st, a few days earlier than his average over the last ten years, which has been closer to September 25th. The vintage is marked by very low yields. Couleur and millerandage were most pronounced in the grand crus, where yields were 40% lower than normal. At the same time, the wines have retained plenty of acidity, making for very interesting personalities across the range. The 2010s were aged in oak (roughly 10% new), on their fine lees, and racked once after the malos, which were finished by the end of January. The Forest, Preuses and Clos saw some new oak during the alcoholic fermentation. Dauvissat planned to begin bottling the 2010s in October or November, 2011. In 2009, Dauvissat harvested a week earlier, starting on September 14. Vintage 2009 was marked by a hot August that resulted in ripe wines with acidities that are lower than normal. Within the context of Chablis, where acidity is rarely lacking, a warm yet well-balanced season can be a good thing in that the wines are easier to drink when young, which certainly appears to be the case here.

Importer: Vineyard Brands, Birmingham, AL; tel. (205) 980-8802",2009 Domaine Vincent Dauvissat Chablis 1er Cru La Forest,RP 93
97,Domaine Dauvissat-Camus,Chablis 1er Cru Séchet,"The 2009 Chablis Sechet emerges from the glass with layers of rich, textured fruit. This is an especially big, almost opulent style – within the context of Chablis. Waves of fruit build effortlessly to the juicy, intense finish. The Sechet is a hugely rewarding wine to enjoy now and over the next decade or so. Anticipated maturity: 2011-2021.  

Vincent Dauvissat’s 2010 harvest started on September 21st, a few days earlier than his average over the last ten years, which has been closer to September 25th. The vintage is marked by very low yields. Couleur and millerandage were most pronounced in the grand crus, where yields were 40% lower than normal. At the same time, the wines have retained plenty of acidity, making for very interesting personalities across the range. The 2010s were aged in oak (roughly 10% new), on their fine lees, and racked once after the malos, which were finished by the end of January. The Forest, Preuses and Clos saw some new oak during the alcoholic fermentation. Dauvissat planned to begin bottling the 2010s in October or November, 2011. In 2009, Dauvissat harvested a week earlier, starting on September 14. Vintage 2009 was marked by a hot August that resulted in ripe wines with acidities that are lower than normal. Within the context of Chablis, where acidity is rarely lacking, a warm yet well-balanced season can be a good thing in that the wines are easier to drink when young, which certainly appears to be the case here.

Importer: Vineyard Brands, Birmingham, AL; tel. (205) 980-8802",2009 Domaine Vincent Dauvissat Chablis 1er Cru Séchet,RP 93
98,Domaine Dauvissat-Camus,Chablis,"The 2009 Chablis reveals lovely depth and roundness at this level. Layers of expressive fruit caress the palate in this delicious, enveloping entry-level Chablis. It is a beautiful, totally inviting wine. Anticipated maturity: 2011-2015.  

Vincent Dauvissat’s 2010 harvest started on September 21st, a few days earlier than his average over the last ten years, which has been closer to September 25th. The vintage is marked by very low yields. Couleur and millerandage were most pronounced in the grand crus, where yields were 40% lower than normal. At the same time, the wines have retained plenty of acidity, making for very interesting personalities across the range. The 2010s were aged in oak (roughly 10% new), on their fine lees, and racked once after the malos, which were finished by the end of January. The Forest, Preuses and Clos saw some new oak during the alcoholic fermentation. Dauvissat planned to begin bottling the 2010s in October or November, 2011. In 2009, Dauvissat harvested a week earlier, starting on September 14. Vintage 2009 was marked by a hot August that resulted in ripe wines with acidities that are lower than normal. Within the context of Chablis, where acidity is rarely lacking, a warm yet well-balanced season can be a good thing in that the wines are easier to drink when young, which certainly appears to be the case here.

Importer: Vineyard Brands, Birmingham, AL; tel. (205) 980-8802",2009 Domaine Vincent Dauvissat Chablis,RP 93
99,Domaine Dauvissat-Camus,Petit Chablis,"The 2009 Petit Chablis is an excellent choice for near-term drinking. It shows excellent up-front juiciness and an accessible, supple personality, with plenty of brightness to balance the fruit. Anticipated maturity: 2011-2014.  

Vincent Dauvissat’s 2010 harvest started on September 21st, a few days earlier than his average over the last ten years, which has been closer to September 25th. The vintage is marked by very low yields. Couleur and millerandage were most pronounced in the grand crus, where yields were 40% lower than normal. At the same time, the wines have retained plenty of acidity, making for very interesting personalities across the range. The 2010s were aged in oak (roughly 10% new), on their fine lees, and racked once after the malos, which were finished by the end of January. The Forest, Preuses and Clos saw some new oak during the alcoholic fermentation. Dauvissat planned to begin bottling the 2010s in October or November, 2011. In 2009, Dauvissat harvested a week earlier, starting on September 14. Vintage 2009 was marked by a hot August that resulted in ripe wines with acidities that are lower than normal. Within the context of Chablis, where acidity is rarely lacking, a warm yet well-balanced season can be a good thing in that the wines are easier to drink when young, which certainly appears to be the case here.

Importer: Vineyard Brands, Birmingham, AL; tel. (205) 980-8802",2009 Domaine Vincent Dauvissat Petit Chablis,RP 93
100,Domaine Dauvissat-Camus,Chablis Grand Cru Les Clos,"I tasted Dauvissat’s 2008 Chablis Les Clos assembled from tank very shortly before bottling, where it demonstrated a remarkably dense yet buoyant layering of citrus, quince, white peach, and formidably concentrated chalk, oyster shell, and iodine minerality. Citrus rind, quinine and fruit pit bitterness help extend a cleansing, gum-adhering, electrically charged, practically searing finish that foreshadows at least 15 years of glory, provided premature oxidation does not lay it low, something no one can predict, and which the track record at this address renders unlikely but unfortunately by no means unthinkable. About the prowess of this wine over the next half dozen years, though, as well as about that of Les Clos the site, I am left in no doubt by my present experience.

Vincent Dauvissat points out that at least at his estate, 1996 was at once more severe yet more alcoholic and more exotic in aroma than what he terms the “more classic” vintage of 2008. Both years featured long cool growing seasons and wind-driven concentration in the late innings, but the fruit in 2008 was cleaner, and entirely botrytis-free, Dauvissat maintains. He says his 2008s come closer in character to 2002. (Incidentally, at age six months, Dauvissat’s 2009s showed promising vivacity and mineral inflection for their vintage.)

Importer: Vineyard Brands, Birmingham, AL; tel. (205) 980-8802 (Under the “Dauvissat-Camus” label, certain of these wines are also imported by Classic Wine Imports, Boston, MA; tel. (781) 352 1100.)",2008 Domaine Vincent Dauvissat Chablis Grand Cru Les Clos,RP (96-97)
101,Domaine Dauvissat-Camus,Chablis 1er Cru La Forest,"Rene Dauvissat’s 2008 Chablis La Forest achieves a remarkably vibrant sense of interplay and complexity characteristic both for its vintage and for this cuvee at its best. Scents of iris, white truffle, crushed chalk, saline-alkaline ocean breeze, tart plum, white peach and grapefruit all have their counterparts in a palate performance of riveting interactivity and prodigious yet continually fascinating length. There is a firm feel, brightness, and in the end a tendency for its mineral aspects to slightly dominate this show that result in a sparer impression than the corresponding 2007, something of a reversal of these vintage’s normal roles. Once again, here is an exceptional Chablis premier cru that should be worth following for a dozen or more years.  

Vincent Dauvissat points out that at least at his estate, 1996 was at once more severe yet more alcoholic and more exotic in aroma than what he terms the “more classic” vintage of 2008. Both years featured long cool growing seasons and wind-driven concentration in the late innings, but the fruit in 2008 was cleaner, and entirely botrytis-free, Dauvissat maintains. He says his 2008s come closer in character to 2002. (Incidentally, at age six months, Dauvissat’s 2009s showed promising vivacity and mineral inflection for their vintage.)

Importer: Vineyard Brands, Birmingham, AL; tel. (205) 980-8802 (Under the “Dauvissat-Camus” label, certain of these wines are also imported by Classic Wine Imports, Boston, MA; tel. (781) 352 1100.)",2008 Domaine Vincent Dauvissat Chablis 1er Cru La Forest,RP (96-97)
102,Domaine Dauvissat-Camus,Chablis 1er Cru Séchet,"The Dauvissat 2008 Chablis Sechet displays striking sweet and saline, scallop-like scents and succulence along with alkaline, citric, red raspberry, and distilled raspberry notes, all of which inform a luscious, refreshing, formidably-concentrated yet buoyant palate. Tart grapefruit and lime zest and a sense of raspberry seeds lend invigoration to the long finish. Here is one 2008 that does put me in mind of a cross between the same cuvee in each of the preceding vintages. I would expect this to perform beautifully for at least 6-8 years but would not want to miss out on savoring some young.  

Vincent Dauvissat points out that at least at his estate, 1996 was at once more severe yet more alcoholic and more exotic in aroma than what he terms the “more classic” vintage of 2008. Both years featured long cool growing seasons and wind-driven concentration in the late innings, but the fruit in 2008 was cleaner, and entirely botrytis-free, Dauvissat maintains. He says his 2008s come closer in character to 2002. (Incidentally, at age six months, Dauvissat’s 2009s showed promising vivacity and mineral inflection for their vintage.)

Importer: Vineyard Brands, Birmingham, AL; tel. (205) 980-8802 (Under the “Dauvissat-Camus” label, certain of these wines are also imported by Classic Wine Imports, Boston, MA; tel. (781) 352 1100.)",2008 Domaine Vincent Dauvissat Chablis 1er Cru Séchet,RP (96-97)
103,Domaine Dauvissat-Camus,Chablis,"Vincent Dauvissat’s 2008 Chablis evinces that illusive and seductive saline, sweet savor of scallops I associate at this address especially with Sechet and Preuses.  A wealth of marine elements is in fact present already in the nose, together with grapefruit and tangerine that deliver luscious juiciness on the palate. The generous fruit perfectly complements the wine’s mineral dimensions, which combines levity and almost vibratory energy with density. This remarkable example of its modest appellation may well grow in the bottle and certainly should perform well for 4-5 years.  

Vincent Dauvissat points out that at least at his estate, 1996 was at once more severe yet more alcoholic and more exotic in aroma than what he terms the “more classic” vintage of 2008. Both years featured long cool growing seasons and wind-driven concentration in the late innings, but the fruit in 2008 was cleaner, and entirely botrytis-free, Dauvissat maintains. He says his 2008s come closer in character to 2002. (Incidentally, at age six months, Dauvissat’s 2009s showed promising vivacity and mineral inflection for their vintage.)

Importer: Vineyard Brands, Birmingham, AL; tel. (205) 980-8802 (Under the “Dauvissat-Camus” label, certain of these wines are also imported by Classic Wine Imports, Boston, MA; tel. (781) 352 1100.)",2008 Domaine Vincent Dauvissat Chablis,RP (96-97)
104,Domaine Dauvissat-Camus,Chablis 1er Cru Vaillons,"Kiwi, white currant, grapefruit, ocean breeze and kelp in the nose of Vincent Dauvissat’s 2008 Chablis Vaillons lead into a brightly citric, saline, palpably dense palate with tart and bitter impingement of citrus rind and pips, berry seeds, and juniper. Mysteriously marine though almost severe in its concentration and piquancy, this will need at least a couple of years in bottle to properly prove itself and show a more generous side. It’s certainly formidable already now, and I would not be surprised to see it reveal close to a decade’s stamina. 

Vincent Dauvissat points out that at least at his estate, 1996 was at once more severe yet more alcoholic and more exotic in aroma than what he terms the “more classic” vintage of 2008. Both years featured long cool growing seasons and wind-driven concentration in the late innings, but the fruit in 2008 was cleaner, and entirely botrytis-free, Dauvissat maintains. He says his 2008s come closer in character to 2002. (Incidentally, at age six months, Dauvissat’s 2009s showed promising vivacity and mineral inflection for their vintage.)

Importer: Vineyard Brands, Birmingham, AL; tel. (205) 980-8802 (Under the “Dauvissat-Camus” label, certain of these wines are also imported by Classic Wine Imports, Boston, MA; tel. (781) 352 1100.)",2008 Domaine Vincent Dauvissat Chablis 1er Cru Vaillons,RP (96-97)
105,Domaine Dauvissat-Camus,Petit Chablis,"Fresh lime and white currant laced with iodine and salt inform Dauvissat’s 2008 Petit Chablis, which issues from a site near La Forets and was picked on the last day of harvest, October 11. This delivers a fine combination of density with refreshment and lift, the tart elements in its persistent finish invigorating yet sufficiently restrained. Enjoy it over the next 3-4 years.  

Vincent Dauvissat points out that at least at his estate, 1996 was at once more severe yet more alcoholic and more exotic in aroma than what he terms the “more classic” vintage of 2008. Both years featured long cool growing seasons and wind-driven concentration in the late innings, but the fruit in 2008 was cleaner, and entirely botrytis-free, Dauvissat maintains. He says his 2008s come closer in character to 2002. (Incidentally, at age six months, Dauvissat’s 2009s showed promising vivacity and mineral inflection for their vintage.)

Importer: Vineyard Brands, Birmingham, AL; tel. (205) 980-8802 (Under the “Dauvissat-Camus” label, certain of these wines are also imported by Classic Wine Imports, Boston, MA; tel. (781) 352 1100.)",2008 Domaine Vincent Dauvissat Petit Chablis,RP (96-97)
106,Domaine Dauvissat-Camus,Chablis Grand Cru Les Preuses,"Early comparison of Vincent Dauvissat’s 2007 Chablis Preuses with his Les Clos is bound to flatter the former, as here is the essence of that mysteriously scallop-like, sweet, saline savor and a ravishing alliance of richness and textural creaminess with delicacy and refreshment such as you won’t often, if ever, find in another vineyard. Fresh lime, distilled herbal essences, orange oil, iris-like perfume, and honey waft from the nose; through a supremely elegant and dynamic mid-palate; to a finish that soars. No doubt 12-15 years of delight await those lucky enough to score some of this. 

Incidentally, this clearly blessed vineyard parcel lies between one of the two owned by Fevre and La Moutonne. Vincent Dauvissat (whose father Renee’s name has been removed from that of the domaine, a fact I neglected to reflect in my Issue 179 coverage) harvested between September 11 and 21 a crop entirely in keeping with his estate’s awesome track record. But things were not looking good, he says, until the north wind arrived to banish incipient botrytis and permit felicitous, healthy concentration. Hail trimmed some of his crop of generic Chablis and Vaillons, but left the foliage unscathed, he reports, so that fruit maturation was not retarded. The premier crus came in at not much over 12% natural alcohol and were lightly chaptalized, more to extend their fermentations, insists Dauvissat, than to boost body.

Importer: Vineyard Brands, Birmingham, AL; tel. (205) 980-8802 (Under the “Dauvissat-Camus” label, certain of these wines are also imported by Classic Wine Imports, Boston, MA; tel. (781) 352-1100.)",2007 Domaine Vincent Dauvissat Chablis Grand Cru Les Preuses,RP (96-97)
107,Domaine Dauvissat-Camus,Chablis 1er Cru La Forest,"The Dauvissat 2007 Chablis La Forest (the “s” and “t” being reversed from the usual spelling at this address) is gloriously buoyant, open-knit, and generously perfumed, while at the same time possessed of vivid crushed stone and chalk dust all the way through. Suggestions of white truffle and iris waft ethereally throughout, while subtle suggestions of toasted nuts, iodine, clam liquor, and fruit pit add underlying, persistent piquancy. And for all of this wine’s energized and rarified nature, as well as its overt mineral character, it also evinces a subtle and winsome hint of creaminess. This is about as nuanced and rivetingly multi-faceted as premier cru Chablis gets, and it even tasted this way right off the bottling line! Expect at least a decade of enthralling pleasure and intrigue here.

Incidentally, this clearly blessed vineyard parcel lies between one of the two owned by Fevre and La Moutonne. Vincent Dauvissat (whose father Renee’s name has been removed from that of the domaine, a fact I neglected to reflect in my Issue 179 coverage) harvested between September 11 and 21 a crop entirely in keeping with his estate’s awesome track record. But things were not looking good, he says, until the north wind arrived to banish incipient botrytis and permit felicitous, healthy concentration. Hail trimmed some of his crop of generic Chablis and Vaillons, but left the foliage unscathed, he reports, so that fruit maturation was not retarded. The premier crus came in at not much over 12% natural alcohol and were lightly chaptalized, more to extend their fermentations, insists Dauvissat, than to boost body.

Importer: Vineyard Brands, Birmingham, AL; tel. (205) 980-8802 (Under the “Dauvissat-Camus” label, certain of these wines are also imported by Classic Wine Imports, Boston, MA; tel. (781) 352-1100.)",2007 Domaine Vincent Dauvissat Chablis 1er Cru La Forest,RP (96-97)
108,Domaine Dauvissat-Camus,Chablis Grand Cru Les Clos,"Like this year’s La Forest, Dauvissat’s 2007 Chablis Les Clos seems palpably stony and chalky, yet boasts considerable gloss. It also displays a mollusk broth like dimension, here allied to sense of weight and sheer extract that none of the premier crus in this collection can claim. Hints of lanolin and vanilla make one aware of the barrel presence, and a toasted nut element helps lend a sense of richness as well as piquancy to what is otherwise a decidedly mineral-dominated as well as formidably long finish. It’s hard to imagine this (by Dauvissat’s own admission) massively dense wine ever achieving the elegance or mystery of the La Forest – let’s see in a few years – but as an expression of Kimmeridgian essence, it’s quite an achievement, and one sure to merit a dozen or more years’ attention. 

Incidentally, this clearly blessed vineyard parcel lies between one of the two owned by Fevre and La Moutonne. Vincent Dauvissat (whose father Renee’s name has been removed from that of the domaine, a fact I neglected to reflect in my Issue 179 coverage) harvested between September 11 and 21 a crop entirely in keeping with his estate’s awesome track record. But things were not looking good, he says, until the north wind arrived to banish incipient botrytis and permit felicitous, healthy concentration. Hail trimmed some of his crop of generic Chablis and Vaillons, but left the foliage unscathed, he reports, so that fruit maturation was not retarded. The premier crus came in at not much over 12% natural alcohol and were lightly chaptalized, more to extend their fermentations, insists Dauvissat, than to boost body.

Importer: Vineyard Brands, Birmingham, AL; tel. (205) 980-8802 (Under the “Dauvissat-Camus” label, certain of these wines are also imported by Classic Wine Imports, Boston, MA; tel. (781) 352-1100.)",2007 Domaine Vincent Dauvissat Chablis Grand Cru Les Clos,RP (96-97)
109,Domaine Dauvissat-Camus,Chablis 1er Cru Séchet,"As with last year’s memorable rendition, Dauvissat’s 2007 Chablis Sechet offers a dimension of savory crustacean reduction reminiscent of Preuses, along with a garland of gorgeously high-toned floral perfume. Hints of bitter-sweet licorice and black fruits as well as invigoratingly saline and citrus zest notes add further allure. A shimmering exchange of bright citrus and myriad herbal, floral, and crystalline mineral notes makes for a lingering finish which, along with this wine’s combination of flavor concentration and delicacy, puts me in mind a bit of a great Riesling. This should remain superb for at least the next 6-8 years.  

Incidentally, this clearly blessed vineyard parcel lies between one of the two owned by Fevre and La Moutonne. Vincent Dauvissat (whose father Renee’s name has been removed from that of the domaine, a fact I neglected to reflect in my Issue 179 coverage) harvested between September 11 and 21 a crop entirely in keeping with his estate’s awesome track record. But things were not looking good, he says, until the north wind arrived to banish incipient botrytis and permit felicitous, healthy concentration. Hail trimmed some of his crop of generic Chablis and Vaillons, but left the foliage unscathed, he reports, so that fruit maturation was not retarded. The premier crus came in at not much over 12% natural alcohol and were lightly chaptalized, more to extend their fermentations, insists Dauvissat, than to boost body.

Importer: Vineyard Brands, Birmingham, AL; tel. (205) 980-8802 (Under the “Dauvissat-Camus” label, certain of these wines are also imported by Classic Wine Imports, Boston, MA; tel. (781) 352-1100.)",2007 Domaine Vincent Dauvissat Chablis 1er Cru Séchet,RP (96-97)
110,Domaine Dauvissat-Camus,Chablis 1er Cru Vaillons,"The Dauvissat 2007 Chablis Vaillons leads with an aromatic combination of citrus oil, Mirabelle distillate, and honey that suggest a touch of noble botrytis. Honey-glazed, gingered lime, tangerine, pineapple, and yellow plum are lusciously allied on the palate with a sense of crushed stone and chalk I imagine straining through my teeth. Predictably, this is more adamant in its mineral character, more compact, and more overtly extract rich than the corresponding Sechet. But what it lacks in interplay or levity vis a vis that wine, it at least in part makes up for in layered density and sheer grip. 

Incidentally, this clearly blessed vineyard parcel lies between one of the two owned by Fevre and La Moutonne. Vincent Dauvissat (whose father Renee’s name has been removed from that of the domaine, a fact I neglected to reflect in my Issue 179 coverage) harvested between September 11 and 21 a crop entirely in keeping with his estate’s awesome track record. But things were not looking good, he says, until the north wind arrived to banish incipient botrytis and permit felicitous, healthy concentration. Hail trimmed some of his crop of generic Chablis and Vaillons, but left the foliage unscathed, he reports, so that fruit maturation was not retarded. The premier crus came in at not much over 12% natural alcohol and were lightly chaptalized, more to extend their fermentations, insists Dauvissat, than to boost body.

Importer: Vineyard Brands, Birmingham, AL; tel. (205) 980-8802 (Under the “Dauvissat-Camus” label, certain of these wines are also imported by Classic Wine Imports, Boston, MA; tel. (781) 352-1100.)",2007 Domaine Vincent Dauvissat Chablis 1er Cru Vaillons,RP (96-97)
111,Domaine Dauvissat-Camus,Chablis,"Like his Petit Chablis, consisting entirely of Left Bank material, Vincent Dauvissat’s 2007 Chablis smells strikingly of mint, fennel, iris, yellow plum, and lemon zest. Surprisingly, it is brighter in acids than the Petit Chablis (thanks presumably to the latter’s later harvest); firmly textured yet by no means deficient in underlying richness; and offers a dynamic interaction of citrus, flowers, and saline, stony mineral nuances that remind me of great Riesling as well as of Chablis with far higher pedigree. Persistently herbal and floral notes mingle with blond tobacco, toasted almond, and savory mineral elements in a long finish. The longer this takes on air, the more interesting and succulently savory it becomes, and one can anticipate at least 4-5 years of such satisfaction. 

Incidentally, this clearly blessed vineyard parcel lies between one of the two owned by Fevre and La Moutonne. Vincent Dauvissat (whose father Renee’s name has been removed from that of the domaine, a fact I neglected to reflect in my Issue 179 coverage) harvested between September 11 and 21 a crop entirely in keeping with his estate’s awesome track record. But things were not looking good, he says, until the north wind arrived to banish incipient botrytis and permit felicitous, healthy concentration. Hail trimmed some of his crop of generic Chablis and Vaillons, but left the foliage unscathed, he reports, so that fruit maturation was not retarded. The premier crus came in at not much over 12% natural alcohol and were lightly chaptalized, more to extend their fermentations, insists Dauvissat, than to boost body.

Importer: Vineyard Brands, Birmingham, AL; tel. (205) 980-8802 (Under the “Dauvissat-Camus” label, certain of these wines are also imported by Classic Wine Imports, Boston, MA; tel. (781) 352-1100.)",2007 Domaine Vincent Dauvissat Chablis,RP (96-97)
112,Domaine Dauvissat-Camus,Petit Chablis,"The 2007 Petit Chablis offers a high-toned nose of kirsch, pungent herbs, and lemon zest. With considerable body – and no wonder, given, for its appellation, an astonishingly high 13.5% natural alcohol – this wine, picked September 21 from a site near La Forets, retains ample refreshment, while delivering a long, rather adamantly stony, overtly chalky, and pungently citrus zesty finish. You could hardly ask for more from this much-maligned appellation, and I suspect one can take 3-4 years to drink up what one purchases.  

Incidentally, this clearly blessed vineyard parcel lies between one of the two owned by Fevre and La Moutonne. Vincent Dauvissat (whose father Renee’s name has been removed from that of the domaine, a fact I neglected to reflect in my Issue 179 coverage) harvested between September 11 and 21 a crop entirely in keeping with his estate’s awesome track record. But things were not looking good, he says, until the north wind arrived to banish incipient botrytis and permit felicitous, healthy concentration. Hail trimmed some of his crop of generic Chablis and Vaillons, but left the foliage unscathed, he reports, so that fruit maturation was not retarded. The premier crus came in at not much over 12% natural alcohol and were lightly chaptalized, more to extend their fermentations, insists Dauvissat, than to boost body.

Importer: Vineyard Brands, Birmingham, AL; tel. (205) 980-8802 (Under the “Dauvissat-Camus” label, certain of these wines are also imported by Classic Wine Imports, Boston, MA; tel. (781) 352-1100.)",2007 Domaine Vincent Dauvissat Petit Chablis,RP (96-97)
113,Domaine Dauvissat-Camus,Chablis Grand Cru Les Preuses,"From cask, Dauvissat’s 2006 Chablis Preuses smells of toasted grain, roasted nuts, pungent buckwheat, ripe peach, high-toned floral perfume suggesting gentian, and ocean breeze. An amazing depth of indescribable minerality – approximating meat stock and crustacean reduction, with suggestions of soy – saturates the palate, leading to a generous yet still mysteriously savory, mouth-watering finish that contrasts dramatically with the chalky, faintly bitter character of the La Forest. This should become an extraordinary example of terroir and minerality within the context of enveloping richness, and of richness without the least bit of heaviness, and should mature excitingly for the next 12-15 years. Not that I would feel any compunction about pulling a cork now. “Compulsion” would be a better word for what I would feel if I were sitting on bottles of this gem! Exotically ripe, honeyed, almost buttery in texture, yet with palate-nipping hints of botrytis, the 2005 Preuses finds room for some mysterious, savory mineral nuances as well, but is not in the exalted class of this 2006. 

Vincent Dauvissat’s 2006s were finished with both alcoholic fermentation and malolactic transformation by January. Overall – and particularly in the Grand Cru range – Dauvissat’s 2005s are marginally less exciting than his 2006s, and in certain instances, surprisingly, more opulent and exotically ripe. In both recent vintages, Dauvissat’s wines (even the generics) are pushing 14% alcohol, although in tasting the 2006s in particular, you’d never guess this.

Importer: Vineyard Brands, Birmingham, AL; tel. (205) 980-8802. (Under the “Dauvissat-Camus” label, certain of these wines are also imported by Classic Wine Imports, Boston, MA; tel. (781) 352-1100.)",2006 Domaine Vincent Dauvissat Chablis Grand Cru Les Preuses,RP (96-97)
114,Domaine Dauvissat-Camus,Chablis Grand Cru Les Clos,"From cask, the 2006 Chablis Les Clos represents another striking contrast within this year’s R.& V. Dauvissat collection. After the welcoming richness and savory expressions of Chablis character in the Preuses, this wine displays a cool restraint and stony minerality. A fascinating wealth of floral and herbal nuances on the nose similarly infuse a mouth-filling, satiny, yet firm palate, accompanied by grapefruit, orange, gooseberry, white peach, cyanic hints of fruit pit, and chalk, and leading to a finish of extraordinary, subtle persistence. This formidably dense Chablis should be permitted several years of bottle evolution, and should then drink well for more than a decade. The 2005 is creamy, honeyed, malted, and amazingly concentrated, with hints of exotic fruits and bitter cyanic notes – an extravagantly, colorfully impressive Les Clos, if not quite at the quality level of the 2006.

Vincent Dauvissat’s 2006s were finished with both alcoholic fermentation and malolactic transformation by January. Overall – and particularly in the Grand Cru range – Dauvissat’s 2005s are marginally less exciting than his 2006s, and in certain instances, surprisingly, more opulent and exotically ripe. In both recent vintages, Dauvissat’s wines (even the generics) are pushing 14% alcohol, although in tasting the 2006s in particular, you’d never guess this.

Importer: Vineyard Brands, Birmingham, AL; tel. (205) 980-8802. (Under the “Dauvissat-Camus” label, certain of these wines are also imported by Classic Wine Imports, Boston, MA; tel. (781) 352-1100.)",2006 Domaine Vincent Dauvissat Chablis Grand Cru Les Clos,RP (96-97)
115,Domaine Dauvissat-Camus,Chablis 1er Cru Séchet,"Given the impressive abundance of hard-to-name mineral characteristics exhibited even by the generic wines in this collection, it comes as little surprise that Dauvissat’s 2006 Chablis Sechet is a stunner. Haunting notes of bitter-sweet iris, orange blossom, sea breeze, and lobster shell reduction rise from the glass. In the mouth, this combines seductive richness with lift and transparency to mineral and floral nuance, and the finish weaves a complex lace of ineffable (saline, chalky, ore-like?) mineral matter over a luscious grounding of ripe peach, honeydew melon, and citrus. It should delight over the next 5-7 years.  The floral, saline 2005 is well-concentrated and admirably clear, if marginally less impressive than this 2006. 

Vincent Dauvissat’s 2006s were finished with both alcoholic fermentation and malolactic transformation by January. Overall – and particularly in the Grand Cru range – Dauvissat’s 2005s are marginally less exciting than his 2006s, and in certain instances, surprisingly, more opulent and exotically ripe. In both recent vintages, Dauvissat’s wines (even the generics) are pushing 14% alcohol, although in tasting the 2006s in particular, you’d never guess this.

Importer: Vineyard Brands, Birmingham, AL; tel. (205) 980-8802. (Under the “Dauvissat-Camus” label, certain of these wines are also imported by Classic Wine Imports, Boston, MA; tel. (781) 352-1100.)",2006 Domaine Vincent Dauvissat Chablis 1er Cru Séchet,RP (96-97)
