,producer_name,product_name,description,full_name,critic_score
10,R. Lopez de Heredia,Viña Tondonia Blanco Gran Reserva,"Unfortunately, the only bottle María José López de Heredia could find of the white 1947 Viña Tondonia Blanco Gran Reserva was past its best, with a low fill and a brownish color. She said she had never had the wine before. I didn't have any data points about if, so I cannot make any comments. But I've had superb bottles that were slightly younger and some older that were magnificent, so the performance of this bottle doesn't have to be representative of the vintage as a whole.",1947 López de Heredia Viña Tondonia Blanco Gran Reserva,RP 95
11,R. Lopez de Heredia,Viña Cubillo Tinto Crianza,"The 2015 Viña Cubillo Tinto Crianza reflects the warmer conditions of the year, and with the riper fruit they picked to produce this wine, they still managed to keep around 13.5% alcohol. The Cubillo vineyard has more clay, and sometimes clay soils take heat better and make the wines fresher than those from poorer soils. 140,000 bottles produced.",2015 López de Heredia Viña Cubillo Tinto Crianza,RP 95
12,R. Lopez de Heredia,Viña Gravonia Blanco,"2015 was considered a very good vintage, because it was warm, dry and healthy, and the 2015 Viña Gravonia Blanco has a little more alcohol at 13%—only half a degree makes a big difference, and the wine is not as lively as other cooler vintages. For María José López de Heredia, the wine is too alcoholic; the vintage had perfect ripeness and the grapes were super healthy, but the wine lacks the citrus freshness and the vibrancy Gravonia should have. 27,000 bottles produced. It was bottled in November 2021. The wine matured for four years in well-seasoned American oak barrels.",2015 López de Heredia Viña Gravonia Blanco,RP 95
13,R. Lopez de Heredia,Viña Gravonia Blanco,"The 2014 Viña Gravonia Blanco always smells of the cellar with some mushroomy aromas and flavors, and it's very classical, with 12.5% alcohol, more vibrant than the 2015 I tasted next to it. To María José López de Heredia, Gravonia has to be very fresh with citrus freshness and some nuttiness but without the bitterness of the aged Tondonia, which they compare with the Carbonieux and such wines from Graves. These are ancient vines and the grapes are pristine. 25,000 bottles produced. It was bottled in November 2021. They bottled later because of COVID-19, and the extra time was spent mostly in oak vat but maybe some in barrel...",2014 López de Heredia Viña Gravonia Blanco,RP 95
14,R. Lopez de Heredia,Viña Cubillo Tinto Crianza,"The 2014 Viña Cubillo Tinto Crianza is a textbook vintage with some aromatic development, notes of fresh blood and some grainy tannins, perhaps less polished than previous vintages, lively and concentrated, a bit harsh. 2014 was a very rainy vintage. This is usually a blend of 70% Tempranillo, 20% Garnacho and 5% each Graciano and Mazuelo matured in well-seasoned, neutral American oak barrels for three years. 150,000 bottles produced. It was bottled in November 2020.",2014 López de Heredia Viña Cubillo Tinto Crianza,RP 95
15,R. Lopez de Heredia,Viña Cubillo Tinto Crianza,"2013 was a very tough vintage when they had to discard up to 100,000 kilograms of grapes and production of most of the wines was lower; it's also the year when their father died, and they were very encouraged to make very good wines. The 2013 Viña Cubillo Tinto Crianza is the entry-level red from that year, the cooler of the shortlist of 2013, 2014 and 2015 I tasted next to each other. The wine is more austere even within the style they say is their wine for the by-the-glass market. It's classical and developed with a polished palate after three years in barrel. It overdelivers for the conditions of the year. 90,000 bottles produced. It was bottled in May 2019.",2013 López de Heredia Viña Cubillo Tinto Crianza,RP 95
16,R. Lopez de Heredia,Viña Tondonia Rosado Gran Reserva,"I love the rosé 2012 Viña Tondonia Rosado Gran Reserva, perhaps the finest vintage (together with the 2010) of the modern releases produced again since 2008. It's a textbook example of this unusual rosé a blend of 60% Garnacho (they use the masculine form of the name of the grape), 30% Tempranillo and 10% Viura that matured in American oak barrels for four years, during which time the wine acquired an orange color and a nutty nose with notes of candied orange peel, mushroom and forest floor. It's only 12.5% alcohol and has a pH of 3.3. 15,000 bottles produced. It was bottled in April 2018.",2012 López de Heredia Viña Tondonia Rosado Gran Reserva,RP 95
17,R. Lopez de Heredia,Viña Tondonia Blanco Reserva,"The next vintage of the white reserva will be released around February 2023 and will be the 2012 Viña Tondonia Blanco Reserva. It has marked notes of mushroom, which is what you get when you enter their cellars, in a warm and dry vintage that is still more vibrant. 16,000 bottles produced. It was bottled in November 2020.",2012 López de Heredia Viña Tondonia Blanco Reserva,RP 95
18,R. Lopez de Heredia,Viña Bosconia Reserva,"The 2012 Viña Bosconia Reserva is perhaps a little too young (María José López de Heredia likes more polished wines, and for her this wine was too tough), with some tannins and the chalky texture from the limestone soils. This blend of Tempranillo with 15% Garnacho and 5% between Graciano and Mazuelo matured in used American oak barrels for five years. 80,000 bottles produced. It was bottled in May 2019.",2012 López de Heredia Viña Bosconia Reserva,RP 95
19,R. Lopez de Heredia,Viña Tondonia Reserva,"The 2011 Viña Tondonia Reserva is darker and shows riper fruit, a rounder palate and some dusty tannins. A year of ripeness, concentration and tannin, the wine is powerful with the finesse of Tondonia. Tasting this next to the textbook 2010 Tondonia revealed how this has more muscle and a wider back and the 2010 epitomizes the finesse and elegance. 270,000 bottles produced. It was bottled in May 2019.",2011 López de Heredia Viña Tondonia Reserva,RP 95
20,R. Lopez de Heredia,Viña Tondonia Blanco Reserva,"The 2011 Viña Tondonia Blanco Reserva reflects a warm and ripe year, and the wine is more evolved and already hints at some caramel and honey. It has a mellow palate without the vibrancy of the 2010 I tasted next to it. This wine matured in used, ancient American oak barrels for six years. 19,000 bottles were filled in November 2019.",2011 López de Heredia Viña Tondonia Blanco Reserva,RP 95
21,R. Lopez de Heredia,Viña Bosconia Reserva,"2011 was a warmer and riper year, but there's not a huge difference between the 2011 Viña Bosconia Reserva and the 2010; this is perhaps mellower, with more integrated acidity. It's 13.5% alcohol with a pH of 3.3 and 6.7 grams of acidity measured in tartaric acid per liter, and it fermented in the 144-year-old oak vats and matured in used American oak barrels for five years. 88,000 bottles produced. It was bottled in May 2018.",2011 López de Heredia Viña Bosconia Reserva,RP 95
22,R. Lopez de Heredia,Viña Tondonia Blanco Reserva,"2010 was one of the finest vintages in recent times, and the 2010 Viña Tondonia Blanco Reserva is the textbook fine and elegant white where the 90% Viura is complemented by the 10% Malvasía and, according to María José López de Heredia, gives a mellower profile (honey and some more creaminess) and compensates for the bitter almond notes of Viura and the austerity, making the wine a little rounder. This is a phenomenal vintage of the white Tondonia, vibrant, balanced and fresh. 16,000 bottles produced. It was bottled in November 2018.",2010 López de Heredia Viña Tondonia Blanco Reserva,RP 95
23,R. Lopez de Heredia,Viña Tondonia Reserva,"The 2010 Viña Tondonia Reserva has all I expect from a Reserva from Tondonia, complexity, elegance and evolution, a developed nose with notes of forest floor and wild berries, herbs and flowers, a touch of iodine, brick dust and very fine, polished tannins. It has the seriousness and elegance of Tondonia. This is a blend of 70% Tempranillo, 20% Garnacho (they use the masculine form of the name of the grape) and 5% each Graciano and Mazuelo that fermented in the ancient oak vats from when the winery was created 144 years ago and matured in well-seasoned, American oak barrels for six years. It has 13% alcohol, a pH of 3.4 and 6.6 grams of acidity. 260,000 bottles produced. It was bottled in May 2017.",2010 López de Heredia Viña Tondonia Reserva,RP 95
24,R. Lopez de Heredia,Viña Bosconia Reserva,"The fresh and balanced 2010 Viña Bosconia Reserva is a textbook example of the wine, perhaps the successor of the great 2006, a powerful blend of 80% Tempranillo, 15% Garnacha and 5% between Graciano and Mazuelo. It matured in used American oak barrels for five years and is clean and complex with a nutty and mushroomy nose, polished tannins and good acidity. 80,000 bottles were filled in May 2017.",2010 López de Heredia Viña Bosconia Reserva,RP 95
25,R. Lopez de Heredia,Viña Tondonia Reserva,"I had the chance to taste a bottle of the 2001 Viña Tondonia Reserva 10 years after it was released, and the wine has evolved beautifully and quite slowly—at least that is the case for these bottles that have been kept in the winery for all these years. It's austere and elegant, with balance and concentration, polished tannins and a chalky texture, long tasty and dry. This is lively and should continue developing in bottle for quite some time...",2001 López de Heredia Viña Tondonia Reserva,RP 95
26,R. Lopez de Heredia,Viña Tondonia Joven,"The 2000 Viña Tondonia Joven is one-off, a wine that was bottle to complete a box set released for the 125th anniversary of the winery. At that time, nobody wanted traditional Gran Reserva wines, and there was a push from the market for López de Heredia to produce young wines with a short time in oak. The idea of the box set was for people to uncork a Gran Reserva, a Reserva and a Joven at the same time. I did with some friends, but some 20 years after they had released these special wines that had a custom and very un-Tondonia label. The ""young"" wine was the real surprise. It showed very well, still quite lively, juicy, balanced and fresh with focused and clean aromas and flavors showing youth. María José López de Heredia told me they had to bottle it with very little stabilization, as they didn't have any refrigeration or filtering systems. Well, it showed great!",2000 López de Heredia Viña Tondonia Joven,RP 95
27,R. Lopez de Heredia,Viña Tondonia Reserva,"I think the mid-nineties were an era of more ripeness, extraction and oak even in the more traditional wineries, and a bottle of the 1994 Viña Tondonia Reserva—with a different label and sold as part of a box set that also includes the 1977 Viña Tondonia Gran Reserva and a one-off ""joven"" 2000 Viña Tondonia—shows the effect of that era. The wine is round and a little creamy, ripe and juicy, with glossy tannins and a lush personality but without the character, finesse and nuance of other vintages. The wine is ready and should stay like that for years, but I don't foresee it improving in bottle.",1994 López de Heredia Viña Tondonia Reserva,RP 95
28,R. Lopez de Heredia,Viña Tondonia Gran Reserva,"The rare 1977 Viña Tondonia Gran Reserva was only released as part of a box set to celebrate the winery's 125th anniversary in 2002 and with a different and unusual label. It was not a great vintage in Rioja, but they selected it because it was the vintage of their 100th anniversary that had never been released. María José López de Heredia told me it was not a great vintage but apparently some bottles show really well. The one I had was austere and narrow, with a note of iron and blood, reminiscent of rusty nails. It's medium-bodied, sharp with polished tannins and an earthy austerity.",1977 López de Heredia Viña Tondonia Gran Reserva,RP 95
29,R. Lopez de Heredia,Viña Gravonia Blanco,"The 2013 Viña Gravonia Blanco comes from a rainy, cool and challenging vintage when the grapes didn't reach the perfect ripeness the 2012 (that I tasted next to it) displayed. It has citrus notes (orange peel, yuzu) and an herbal twist, balsamic with the unmistakably white López de Heredia aroma of mushrooms that you smell as soon as you enter their ancient cellars. It's quite pale, and the palate is sharp and austere, quite light but with the pungent flavors and a long and tasty finish. This is a relatively simple wine, especially when compared with the others. 18,000 bottles produced. It was bottled in September 2018 after four years in American barrels.",2013 López de Heredia Viña Gravonia Blanco,RP 95
30,R. Lopez de Heredia,Viña Gravonia Blanco,"2012 was a very complete vintage in Rioja, even if it was quite dry, and the 2012 Viña Gravonia Blanco shows superbly. It's very intense, with two levels of complexity, intensity and depth above the 2013 I tasted next to it. It has the textbook aromas of lanolin, diesel, mushroom, yellow dried flowers and chamomile, with perfect ripeness. The palate is round and glyceric, quite lush, and leaves your umami-laden mouth with a salty finish. This should develop nicely in bottle, one of the best vintages of Gravonia of recent times. The wine has 12.5% alcohol and amazing acidity measures. 15,000 bottles produced. This was bottled in November 2017 after four years in American oak barrels.",2012 López de Heredia Viña Gravonia Blanco,RP 95
31,R. Lopez de Heredia,Viña Cubillo Tinto Crianza,"I was quite impressed by the 2012 Viña Cubillo Tinto Crianza, a classical Rioja that is nicely crafted, with less aging in barrel than the rest of reds and therefore with more fruit character and less López de Heredia signature. This was born as a red for tapas, a blend of 70% Tempranillo, 20% Garnacho and 5% each Graciano and Mazuelo with 13.5% alcohol. It matured in well-seasoned American oak barrels for three years. It has ripe fruit (black rather than red) without excess and a pinch of spices and a twist of oak. 94,500 bottles produced. There are seven lots of this. I tasted a bottled that was filled in May 2018.",2012 López de Heredia Viña Cubillo Tinto Crianza,RP 95
32,R. Lopez de Heredia,Viña Tondonia Rosado Gran Reserva,"2011 is a warmer and riper year in Rioja than 2010, which was a superb vintage, and the 2011 Viña Tondonia Rosado Gran Reserva suffers when tasted next to the 2010. It has candied fruit and a much riper profile but with the classical old oak and mushroom aromas of Tondonia. The color is less bright than the 2010, and there are already some brick-going-to-brown tones. There is some lightness in the palate with moderate acidity and refreshing notes of watermelon and rose petals. 12,000 bottles were filled in April 2017.",2011 López de Heredia Viña Tondonia Rosado Gran Reserva,RP 95
33,R. Lopez de Heredia,Viña Tondonia Rosado Gran Reserva,"The 2010 Viña Tondonia Rosado Gran Reserva was hitting on all cylinders. It was produced with 60% Garnacho (they use the masculine of the name here), 30% Tempranillo and 10% white Viura from vines averaging 91 years of age. Like all the wines, it fermented with indigenous yeasts (they have never used selected yeasts) in the 142 oak vats they have used since the beginning and then matured in old American oak barrels for four years. There is tons of complexity and nuance here; it's super elegant and layered, and as the wine sat in the glass, it developed more and more complex aromas, a subtle combination of balsam, red acid berries, a hint of medicine, fennel and wet chalk, a diesel-like touch, old wood and mushroom (beetroot?), licorice and yellow flowers, sweet spices...  There's a lot more of everything. It's clean and crystalline, fresh and long, with terrific balance and depth. This has to be the finest rosado of recent times... 25,000 bottles produced. It was bottled in April 2016.",2010 López de Heredia Viña Tondonia Rosado Gran Reserva,RP 95
34,R. Lopez de Heredia,Viña Tondonia Blanco Reserva,"2009 was a very warm year, and the 2009 Viña Tondonia Blanco Reserva, produced with Viura and 10% Malvasía Riojana from vines averaging 61 years of age, shows ripe and has more evolved aromas with honeyed notes, caramel, Earl Grey tea and a volatile whiff like it's more advanced. The palate feels more complete, with the textbook pungent flavors of fungus, diesel and wet chalk, and it's lighter than what I expected for a warm and dry year. This matured in well-seasoned, neutral American oak barrels for six years. I'd drink this before the 2008. This feels ready. 15,000 bottles produced. It was bottled in November 2018.",2009 López de Heredia Viña Tondonia Blanco Reserva,RP 95
35,R. Lopez de Heredia,Viña Tondonia Reserva,"As with many wines this time, I had two vintages to taste of the Reserva from the Tondonia vineyard, 2009 and 2008, two very different, almost opposite vintages. The 2009 Viña Tondonia Reserva, a blend of 70% Tempranillo, 20% Garnacho and 5% each Mazuelo and Graciano, matured in used American oak barrels for six years. It has some toasted character, with ripe fruit, black rather than red, denoting a warm year but more restrained than the Bosconia Reserva from the same vintage. 2009 is a year of ripeness, concentration and tannin; the wines are powerful, but here you see the finesse of Tondonia in comparison to the more rustic Viña Bosconia. 220,000 bottles produced. It was bottled in May 2017.",2009 López de Heredia Viña Tondonia Reserva,RP 95
36,R. Lopez de Heredia,Viña Bosconia Reserva,"The 2009 Viña Bosconia Reserva shows the ripeness of the very warm and dry year. It's structured and concentrated, quite different from the finesse of the Tondonia. Bosconia has always been more rustic and powerful and Tondonia all about finesse and nuance. There are dark plums and baking spices, a touch of singed leather, the fruit very strong to counterbalance the aging in barrel. This is a powerful Bosconia. 80,000 bottles produced. It was bottled in May 2016.",2009 López de Heredia Viña Bosconia Reserva,RP 95
37,R. Lopez de Heredia,Viña Tondonia Blanco Reserva,"The 2008 Viña Tondonia Blanco Reserva has a subtle and elegant nose, shyer than the 2009, a little closed and undeveloped. It's a year with more acidity and less ripeness, with a combination of citrus and honey and a very dry sensation in the palate, a chalky mouthfeel. This feels undeveloped and in need of time in bottle to develop more nuance and complexity. This is a cooler and sharper wine than the 2012 Gravonia or the 2009 Tondonia Blanco. 10,000 bottles produced. It was bottled in November 2017.",2008 López de Heredia Viña Tondonia Blanco Reserva,RP 95
38,R. Lopez de Heredia,Viña Tondonia Reserva,"The nose of the 2008 Viña Tondonia Reserva is very elegant, fresh and with an herbal twist, starting to show the complexity of the aged wines that are sometimes still too young when they are released 10+ years from the vintage! The palate is medium-bodied, with lightness and depth, very classical with extra freshness and all that is needed for a long development in bottle. This is the more Tondonia of the two vintages I tasted side by side. There are notes of maple syrup, smoke, licorice and crisp fruit. The palate is more austere, crunchy and reveals the chalkiness of the soils. There's more definition and precision here.",2008 López de Heredia Viña Tondonia Reserva,RP 95
39,R. Lopez de Heredia,Viña Bosconia Reserva,"The profile of the 2008 Viña Bosconia Reserva is a lot less ripe than the 2009, and there are some herbal undertones; it's more reserved and austere, still undeveloped after five years in barrel and at least that much time in bottle. It's a blend of 80% Tempranillo, 15% Garnacho and the rest Graciano and Mazuelo that matured in used American oak barrels for five years. It reveals a medium body and some dusty tannins. It's quite the opposite from the 2009, and I think a hypothetical blend of the two would be better than each. It's a cold and austere vintage of Bosconia. 75,000 bottles produced. It was bottled unfiltered and fined with egg whites in four different lots, depending on logistics. It was bottled in November 2017.",2008 López de Heredia Viña Bosconia Reserva,RP 95
40,R. Lopez de Heredia,Viña Tondonia Blanco Gran Reserva,"No white Gran Reserva had been produced since 1996, and the next vintage will be 2001. The 2001 Viña Tondonia Blanco Gran Reserva is a wine that has the textbook profile of a white Tondonia, with hints of diesel, mushroom, citrus and honey. The oak is still noticeable, and the wine feels young and with a long life ahead. 2001 was an extraordinary vintage, and the grapes were very healthy. They started picking the white grapes the 8th of October, and the last grapes were picked the 29th of October, with 21 days of good weather. The grapes ripened properly and thoroughly, and the wine has great balance for a long aging in bottle. This is 90% Viura and 10% Malvasía Riojana that fermented in their 153-year-old oak vats with indigenous yeasts and matured in used barrels for 10 years. It has 12.5% alcohol, a pH of 3.1 and 6.8 grams of acidity (tartaric). The palate has pungent flavors and great length. There is great balance and harmony, all the pieces are there to deliver a wine that is going to last 40 or more years. There is a Jura-like twist of rancid nuts and some spices in the nose, which is clearly above all the other whites, complex, layered, nuanced and intense. It has very pungent, penetrating flavors of mushroom and forest floor, more powerful but subtle, finishing with a pleasant bitter and salty twist. The complexity and balance here are brutal, with bitter, sweet, salty, acidity . . . and umami! This is approachable now and for the next decades! It has to be among the best Gran Reserva whites, a modern-day 1973? 5,000 bottles were filled after being fined with fresh egg whites in July 2012.",2001 López de Heredia Viña Tondonia Blanco Gran Reserva,RP 95
41,R. Lopez de Heredia,Viña Tondonia Gran Reserva,"The 2001 Viña Tondonia Gran Reserva is the follow-up of the 1995. There is a sense of harmony and elegance, of nuance and subtleness that wasn't quite the same in the Bosconia, as comparing both wines is inevitable. They started picking the red grapes the 15th of October, and the last grapes were picked the 29th of October with good weather. The grapes ripened properly and thoroughly, and the wine has great balance for a long aging in bottle. This is 70% Tempranillo, 20% Garnacho and 5% each Graciano and Mazuelo that fermented in their 153-year-old oak vats with indigenous yeasts and matured in used barrels for 10 years. It has 13% alcohol, a pH of 3.4 and 6.4 grams of acidity (tartaric). The nose shows young (tasting it blind, you'd guess a 10-year old wine, not a 20-year-old wine!). It has a nose of sweet spices, underbrush and cigar ash, somewhat balsamic, bramble fruit with perfect ripeness, integrated and young but starting to show some tertiary complexity. The palate is velvety and medium-bodied, with fine-grained, chalky tannins denoting a limestone soil that brings finesse and texture and a sapid, tasty, almost salty finish. This is going to make a beautiful bottle of old Rioja in 30 years' time! 25,000 bottles produced. It was bottled after being fined with egg whites in July 2012.",2001 López de Heredia Viña Tondonia Gran Reserva,RP 95
42,R. Lopez de Heredia,Viña Bosconia Gran Reserva,"The 2001 Viña Bosconia Gran Reserva fits the profile of the wine, a little riper (is it Garnacha?) with heady aromas and a touch of rusticity. 2001 saw good yields of very healthy grapes. They started picking the reds the 15th of October, and the last grapes were picked the 29th of October with good weather. The grapes ripened properly and thoroughly, and the wine has great balance for a long aging in bottle. This is 80% Tempranillo, 15% Garnacho and the rest Graciano and Mazuelo that fermented in their 153-year-old oak vats with indigenous yeasts and matured in used barrels for 10 years. It has 13% alcohol, a pH of 3.4 and 6.5 grams of acidity (tartaric). As the wine sat in the glass (even overnight), it became finer and subtler. 5,000 bottles produced. It was bottled in July 2012.",2001 López de Heredia Viña Bosconia Gran Reserva,RP 95
43,R. Lopez de Heredia,Viña Gravonia Blanco,"The white that will be sold from October or November 2019, the 2011 Viña Gravonia Blanco comes from a warmer year with very low yields, and the wine is already showing some tertiary notes, with very subtle diesel-like hints. The palate is bone dry with some nutty undertones and a salty/bitter finish. These are whites for food. 18,667 bottles were filled in November 2016, at the same time as the 2010, which means this had a shorter élevage (probably the sign of a slightly weaker year).",2011 López de Heredia Viña Gravonia Blanco,RP 95
44,R. Lopez de Heredia,Viña Cubillo Tinto Crianza,"It's not easy to follow a 2010, but the 2011 Viña Cubillo Tinto Crianza improves with time in the glass, showing much better than expected. 2011 was a warmer year than the 2010, and the wine is a little riper but has great balance and very good harmony. It's a noteworthy red for the price asked. 90,000 bottles produced. It was bottled in April 2017.",2011 López de Heredia Viña Cubillo Tinto Crianza,RP 95
45,R. Lopez de Heredia,Viña Gravonia Blanco,"2010 was a superb vintage in Rioja, and the white 2010 Viña Gravonia Blanco is simply stunning, the best of the three vintages I tasted together (2009, 2010 and 2011). This is from a cooler and very balanced year that is perfectly reflected in the wine. The wine is evolving slowly, with notes of lemon curd, dried yellow flowers, saffron and spices. The palate reveals real energy, great balance and a very tasty, almost salty finish. This has to be one of the best vintages for Viña Gravonia. 14,500 bottles were filled in November 2016.",2010 López de Heredia Viña Gravonia Blanco,RP 95
46,R. Lopez de Heredia,Viña Cubillo Tinto Crianza,"The 2010 Viña Cubillo Tinto Crianza is superb and shows great depth and nuance, with great freshness, and the red cherries are complemented by notes of blood oranges, nutmeg and other spices. It has a soft and harmonious palate, with great balance and very good freshness. 90,000 bottles produced. It was bottled in April 2017.",2010 López de Heredia Viña Cubillo Tinto Crianza,RP 95
