,producer_name,product_name,description,full_name,critic_score
10,Keller,Riesling G-Max,"Served blind, Keller's 2012 Riesling G-Max is the fourth wine of the vertical tasting, following the warm vintages of 2005, 2007 and 2009. The wine opens with clear, ripe, slightly warm and even creamy fruit with citrus aromas and stony nuances as well as still reductive phenolic notes. Elegant, juicy and spicy on the palate, with fine salinity yet without the power and sustainability of the first three Rieslings, Keller's 2012 G-Max embodies a rather classic, middle-aged style that should not be underestimated. Tasted at Steinheuer's Restaurant Zur Alten Post, Bad Neuenahr-Ahrweiler, in January 2024.",2012 Weingut Keller Riesling G-Max,RP 95+
11,Keller,Riesling G-Max,"Served blind after the 2006 vintage as wine number 7 of the vertical tasting, Keller's 2011 Riesling G-Max opens clear, fresh and stony on the slightly animal as well as phenolic and still underdeveloped or overall restrained and rather cool nose. Juicy, dense and vital on the elegant palate but also quite ripe and very slightly draining on the citrusy finish, the 2006 seems a little too ambitious and exaggerated in the overly forced structure. Tasted at Steinheuer's Restaurant Zur Alten Post, Bad Neuenahr-Ahrweiler, in January 2024.",2011 Weingut Keller Riesling G-Max,RP 95+
12,Keller,Riesling G-Max,"From a coolish, often rainy and late-ripening vintage, the 2010 Riesling G-Max shows ripe and dense fruit aromas on the spicy and generally elegant nose that is reminiscent of preserved stone fruits. Juicy, round and elegant as well as dense and powerful on the somewhat sweetish or even striking palate and with a slightly drying, tannic finish despite its richness, this is one of the less exciting yet still impressive G-Max vintages of the first 22 years. Tasted at Steinheuer's Restaurant Zur Alten Post, Bad Neuenahr-Ahrweiler, in January 2024.",2010 Weingut Keller Riesling G-Max,RP 95+
13,Keller,Riesling G-Max,"Tasted as the third wine in this blind tasting, Keller's 2009 Riesling G-Max shows a very clear, elegant, aromatic bouquet with stone fruit aromas intertwined with refreshing notes of Amalfi lemons, broken rocks and salt. Quite sunny and ripe in its fruit expression, it is fresh and juicy on the very aromatic and really fruity palate that bears a certain resemblance to the 2005 G-Max yet with herbal nuances. Rich, elegant as well as firm, persistent and salty on the palate, the 2009 is based on ripe and concentrated fruit and structured by fine tannins. It is taut in style but powerful, dense and energetic and develops great length. It is much better than I would have expected. Tasted at Steinheuer's Restaurant Zur Alten Post, Bad Neuenahr-Ahrweiler, in January 2024.",2009 Weingut Keller Riesling G-Max,RP 95+
14,Keller,Riesling G-Max,"Served blind after the cool 2004 vintage, Keller's 2008 Riesling G-Max shows a clear, fresh, complex and still very young bouquet of ripe fruit and herbal notes. Rich, spicy and enormously juicy on the palate, this is a classic, dense and fruit-intensive wine, yet it is a rather lean and firmly structured Riesling classic with fleshy fruit and pleasant astringency on the finish. This is a very excellent Riesling from a cool, rather damp and humid year with a very high yield, in which the really great wines were naturally in short supply. However, the G-Max can certainly lay claim to being a reference wine of the vintage. Tasted at Steinheuer's Restaurant Zur Alten Post, Bad Neuenahr-Ahrweiler, in January 2024.",2008 Weingut Keller Riesling G-Max,RP 95+
15,Keller,Riesling G-Max,"The 2007 Riesling G-Max came as the second wine in this blind tasting after the luscious 2005. It is cool, fresh and very precise on the nose with aromas of stone fruit, crushed rocks and spicy as well as salty/mineral notes. Elegant on the palate, it is very juicy but also spicy and very salty. More classic than the 2005, the 2007 develops impressively dense, spicy and savory as well as complex length. It is an expressive Riesling that is likely to be one of the best of the vintage. Tasted at Steinheuer's Restaurant Zur Alten Post, Bad Neuenahr-Ahrweiler, in January 2024.",2007 Weingut Keller Riesling G-Max,RP 95+
16,Keller,Riesling G-Max,"The 2006 Riesling G-Max was served blind after the 2003 as the sixth wine of the G-Max vertical. It is clear, with rather cool and slightly smoky fruit as well as herbal and citric notes and those of pencil tips. Dense, juicy and spicy, with a fine tannin structure on the palate, this 2006 shows the first nuances of age but structurally remains a taut, even quite youthful G-Max. There are not that many dry 2006 Rieslings of this class in Germany after rainfalls had met warm temperatures in early October after a beautiful summer that let the grapes ripen early. The resulting thin skins were very vulnerable for the onset of botrytis that, in the end, forced the producers to a very speedy but super selective harvest. There were only a very few great dry 2006 Rieslings produced in Germany that year, and Keller's G-Max is one of them. Tasted at Steinheuer's Restaurant Zur Alten Post, Bad Neuenahr-Ahrweiler, in January 2024.",2006 Weingut Keller Riesling G-Max,RP 95+
17,Keller,Riesling G-Max,"Keller's intensely yellow colored 2005 Riesling G-Max opened the tasting at Steinheuer's Restaurant Zur Alten Post in Bad Neuenahr-Ahrweiler in January 2024. The wine opens with ripe and juicy fruit on the rich nose that also reveals fine spices. Elegant and juicy on the palate, this is a dense and rich yet also fine dry Riesling with tropical fruit and an enormously aromatic but also salty finish. This G-Max, only the fifth ever, shows great length and is an impressive, still very fruity and mouth-filling Riesling with almost infinite potential. A wine for hedonists. Tasted blind.",2005 Weingut Keller Riesling G-Max,RP 95+
18,Keller,Riesling G-Max,"The 2004 Riesling G-Max was the 10th wine of the vertical tasting and followed the 2002 vintage in a flight with rather coolish vintages. It is herbal and delicately nutty, with almond notes on the nose yet less pronounced despite the firmer, concentrated fruit. This 2004 is characterized more by the soil than the sun. Slender on the palate but also dense and rich and even slightly sweetish, this G-Max is somewhat bitter and astringent on the finish but has nevertheless impressed some of my fellow tasters, including Klaus Peter Keller. I still remain rather reserved toward the 2004 from the outset. Tasted at Steinheuer's Restaurant Zur Alten Post, Bad Neuenahr-Ahrweiler, in January 2024.",2004 Weingut Keller Riesling G-Max,RP 95+
19,Keller,Riesling G-Max,"Keller's 2003 Riesling G-Max is a legendary wine from a historic vintage that has been as warm as any vintage before. Served as the fifth wine of the vertical, the 2003 indicates very ripe and concentrated fruit on the intense nose that is almost cooked but also shows fine rocky notes. Fresh, vital and salty on the very savory palate, this is a dense, enormously rich, complex and also complete Riesling that appears ageless and develops spectacular length. This is an unexpected great, multi-layered G-Max from an often underestimated vintage. How did one of the doyens of German Riesling comment on the 2003? Helmut Dönnhoff said, ""You should never underestimate maturity. There is no substitute for it."" And Egon Müller, who served me a 1959 Auslese and a 1976 to accompany his 2003 Scharzhofbergers once, said, ""In view of our experience with hot vintages, I'm not worried about the development of our 2003s."" Keller's G-Max is further proof of the quality of the 2003s from the very best producers. Tasted at Steinheuer's Restaurant Zur Alten Post, Bad Neuenahr-Ahrweiler, in January 2024.",2003 Weingut Keller Riesling G-Max,RP 95+
20,Keller,Riesling G-Max,"Keller's 2002 Riesling G-Max was served as ninth wine in this blind vertical tasting and followed the 2011 vintage. From the first decade, this is the greatest vintage next to the completely different but also fascinating 2003. It has clear, ripe, very sunny but dense fruit with a fine saline note and tannin structure already on the nose. Vital and fresh on the palate, this is a firm, very youthful and enormously salty G-Max with a spicy citrus note. In comparison, it is a rather intellectual Riesling with a taut, still young character. This G-Max is a reminder of how great the 2002 vintage was for German Riesling in general. Of all the vintages, this is perhaps the most exciting G-Max at the moment, even if the 2019, for example, may be the slightly greater Riesling over the long haul. Tasted at Steinheuer's Restaurant Zur Alten Post, Bad Neuenahr-Ahrweiler, in January 2024.",2002 Weingut Keller Riesling G-Max,RP 95+
21,Keller,Dalsheimer Hubacker Riesling Max,"Keller's 2000 Dalsheimer Hubacker Riesling Max is another forerunner of the G-Max, which was released for the first time as the 2001 vintage—although that one unfortunately wasn't part of the vertical tasting in January this year, where a private collector sponsored the vintages 2002 to 2021 and Keller himself brought the 2022. The Hubacker Max is fresh, very clear and firm on the nose that reveals lime and lemon aromas. Juicy, supple and round on the palate, this is a somewhat astringent-finishing and less precise or defined Riesling, especially when compared to the the amazing 1999 Hubacker G from magnum. The salty finish recites the limestone of the (now Upper) Hubacker site, which is a Keller monopole. Tasted at the Steinheuer's Restaurant Zur Alten Post in Bad Neuenahr-Ahrweiler in late January 2024.",2000 Weingut Keller Dalsheimer Hubacker Riesling Max,RP 95+
22,Keller,Dalsheimer Hubacker Riesling G,"Keller's 1999 Dalsheimer Hubacker Riesling G is a kind of forerunner of the G-Max and was served from magnum as wine number 23 or rather as an encore of the historical G-Max vertical at Steinheuer's Restaurant Zur Alten Post in Bad Neuenahr-Ahrweiler in late January 2024. The wine shows a cloudy lemon-yellow color and a fabulous, concentrated yet fresh nose reminiscent of citrus fruits and limestone. On the palate, this is a juicy, elegant and round dry Riesling that is not super dry but rich and full-bodied as well as spicy. It's long on the aftertaste and still incredibly young.",1999 Weingut Keller Dalsheimer Hubacker Riesling G,RP 95+
23,Keller,Riesling Westhofener Morstein GG Alte Reben,"From 60- to 70-year-old vines, the rare 2022 Riesling Westhofener Morstein GG Alte Reben shows a clear and finely chalky bouquet with delicate but juicy fruit and a touch of exoticism but also citrus notes. Dense, juicy and fine on the palate, with delicate salinity and persistent finesse, this is a great, calm, relaxed Morstein Riesling that is not showy but radiantly confident. Tasted at the domaine July 2023.",2022 Weingut Keller Riesling Westhofener Morstein GG Alte Reben,RP 95+
24,Keller,Riesling Abts E GG,"The 2022 Riesling Abts E GG is currently probably the most impressive Riesling in the Keller family. As always, the Abtserde is extremely pure, dense and chalky, with fine spiciness reminiscent of great Chablis, but then it shows almost explosive fruit of ripe, concentrated pineapple with citrus freshness. Full-bodied and dense, but also pure, enormously chalky and salty, this is a fine, mineral and long-lasting Riesling from a single vineyard in the Westhofener Brunnenhäuschen. It's a great Riesling with very fine tannins and stimulating salinity and full of tension.",2022 Weingut Keller Riesling Abts E GG,RP 95+
25,Keller,Riesling Niersteiner Pettenthal GG,"Keller's 2022 Riesling Niersteiner Pettenthal GG, grown on barren soil, is very dense and intense, ripe and concentrated on the somewhat reductive, sun-cooked nose, which is clearly warmer than that of the Hipping. On the palate, however, this is a salty Riesling with racy acid freshness, fine tannins and the finesse of the Pettenthal terroir, with an intense and juicy but never alcoholic or even bitter finish. The wine actually remains slender and needs more time to fully develop. Whereas the Hipping is already drinking well now, the Pettenthal needs a good 5 years.",2022 Weingut Keller Riesling Niersteiner Pettenthal GG,RP 95+
26,Keller,Sylvaner vom Austernfels,"Keller's fascinatingly clear, mineral 2022 Sylvaner vom Austernfels is one of the greatest of its kind in the German- and French-speaking world. It grows in Neubamberger Heerkretz, which was still called Schlossberg until 1971, and lies just below the church, which stands on the highest point. The volcanic soil of this site, which is rhyolite, with fossilized oysters from the Mainz Basin on top, makes it easy to mistake this Rhine-Hessian wine for one from the Nahe. Slightly reductive on the nose (hazelnut, light fruit, honeydew melon, flowers), it is a dense, firm, racy, enormously mineral and persistently salty vin de terroir with great complexity, elegance and tension on the palate. A great, grippy terroir wine that doesn't need the grape variety to be named, that's how much the site shines through here. 13% alcohol.",2022 Weingut Keller Sylvaner vom Austernfels,RP 95+
27,Keller,Riesling Dalsheimer Oberer Hubacker GG,"The 2022 Riesling Dalsheimer Oberer Hubacker GG is very clear and reductive in its dense, aromatic and slightly salty nose, which combines fresh pineapple, delicate citrus fruit and fine herbal aromas. Juicy and intense on the palate yet fine and elegant, with delicate salinity and fine tannin structure as well as good length, this is one of Keller's finest Hubackers of the last 20 years, but it still needs some time to develop. Tasted at the domaine in July this year.",2022 Weingut Keller Riesling Dalsheimer Oberer Hubacker GG,RP 95+
28,Keller,Riesling Westhofener Kirchspiel GG,"Keller's 2022 Riesling Westhofener Kirchspiel GG opens with a clear, elegant, dense and chalky nose with a ripe, intense fruit and notes reminiscent of iodine. Elegant, dense and chalky on the palate, with an intense, tightly woven and salty-savory finish, this is an excellent finessed Kirchspiel and very typical for its terroir.",2022 Weingut Keller Riesling Westhofener Kirchspiel GG,RP 95+
29,Keller,Sylvaner Feuervogel,"The 2022 Sylvaner Feuervogel comes from 60-year-old vines on the lighter (brighter) limestone soils in the Steingrube. It has a deep, pure, salty-spicy nose and continues this impression on the palate. Puristic and fresh, bright, clear and grippy, this is completely characterized by limestone and is enormously stimulating on the salty finish. It is a promising, still discreet but already vibrant Sylvaner that needs a little time. 12.5% stated alcohol.",2022 Weingut Keller Sylvaner Feuervogel,RP 95+
30,Keller,Riesling Niersteiner Hipping GG,"The 2022 Riesling Niersteiner Hipping GG opens with clear, deep, elegant and delicately spicy fruit that is still slightly reductive but ripe and concentrated. This is dense, firm and juicy on the palate, with good fruit intensity and phenolic structure. The acidity is fine, fresh and salty, and the finish is long and intense. It's an impressive Riesling from the heat of the red slope.",2022 Weingut Keller Riesling Niersteiner Hipping GG,RP 95+
31,Keller,Sylvaner Westhofen,"The 2022 Sylvaner Westhofen is a remarkably expressive wine of this old variety, which enjoys great popularity at Keller and is, so to speak, the family's answer to the Aligoté in Burgundy or the somewhat milder alternative to the always racy Riesling. The wine comes from just below the Absterde Vineyard, from the Steingrube Dautensatz, where it grows on partly reddish-colored limestone. Matured in 700-liter barrels and bottled in June of this year, this Sylvaner also shows bright but currently intense fruit with notes of ripe, yellow pears but also cool, mineral notes thanks to 45-year-old vines and the good water-retention capacity of the soil. On the palate, this traditional Westhofen wine is juicy, enormously complex and grippy, with stimulating salinity on the finish. A really excellent Sylvaner! 12.5% stated alcohol.",2022 Weingut Keller Sylvaner Westhofen,RP 95+
32,Keller,Spätburgunder Rosé – FR –,"Keller's 2022 Spätburgunder Rosé – FR – was produced using the saignée method ""from the best Pinot grapes"" of the Frauenberg. It is a salmon-colored rosé with intense and fine (red) fruit and delicate mocha notes. Smooth, fresh and elegant on the palate, with good acid freshness and stimulating grip, this is a French-inspired rosé from young, densely planted vines. Tasted at the domaine in July 2023.",2022 Weingut Keller Spätburgunder Rosé – FR –,RP 95+
33,Keller,Grüner Silvaner,"The 2022 Grüner Silvaner comes from the ""premier cru"" vineyards in the Westhofen Steingrube site and from 40-year-old vines. There is bright fruit on the nose and palate, which is clear, fresh and refreshing like a Pinot Blanc. It's stimulating, spicy and tangy but less complex. 12.5% stated alcohol.",2022 Weingut Keller Grüner Silvaner,RP 95+
34,Keller,Spätburgunder Westhofener Morstein GG,"Fermented with 85% to 90% whole grapes from vines more than 80 years old, some of which have been grafted onto limestone soils with a heavy clay layer, the 2021 Spätburgunder Westhofener Morstein GG opens with a deep, smoky nose of juicy cherries and cassis with fine spice and floral notes. This is very fine and elegant wine. On the palate, this has a silky-juicy texture, which is gentle and elegant thanks to the very delicate tannins, and it combines skillfully with the mineral acidity. The finish, on the other hand, is stimulatingly salty and indicates one of the most complex red wines from Rheinhessen. No known release date yet, but the 2019 has just hit the shelves. 12.5% stated alcohol. Natural cork. Tasted at the domaine in summer 2023.",2021 Weingut Keller Spätburgunder Westhofener Morstein GG,RP 95+
35,Keller,Spätburgunder Nieder-Flörsheimer Frauenberg GG,"The 2021 Spätburgunder Nieder-Flörsheimer Frauenberg GG shows a pure, intense and floral, almost alpine nose with dark fruit, beautiful freshness and lime aromas reminiscent of iodine. This is accompanied by fine phenolic and rather dark spice notes with delicate smoke and toast aromas. It's juicy and elegant on the palate, with fine mineral freshness and supporting tannins. Coming from a rather cool, rainy year, this young Pinot is still quite tart, firm and concentrated, but it shows great potential. 12.5% stated alcohol. Natural cork. Tasted at the domaine in summer 2023.",2021 Weingut Keller Spätburgunder Nieder-Flörsheimer Frauenberg GG,RP 95+
36,Keller,Spätburgunder Dalsheimer Bürgel GG,"Harvested at the end of September and fermented with 50% of the raisins, Keller's 2021 Spätburgunder Dalsheimer Bürgel GG opens with a very aromatic but also fine and elegant nose with delicate notes of mocha and stilton cheese. Bottled unfiltered in May, the wine already shows a certain yeast complexity on the nose. On the palate, it is generous in its juicy fruit but also fine and silky, with delicate tannin spice and a dense finish, which is still somewhat characterized by nougat and mocha. Intense and slow, never heavy, this is a great Bürgel that was extracted gently with hands and feet. 12.5% stated alcohol. Natural cork. Tasted at the domaine this summer.",2021 Weingut Keller Spätburgunder Dalsheimer Bürgel GG,RP 95+
37,Keller,Spätburgunder Réserve de Fils,"From 15-year-old vines in the Am Schwarzen Herrgott in the Zellertal, the 2021 Spätburgunder Réserve de Fils fermented with 100% whole clusters and shows cool, finely concentrated berry fruit with lime and cassis notes. This is silky and juicy on the palate, very elegant and fresh, with an animatingly salty and almost spicy finish, yet it's balanced and rather lean with great complexity and energy. This Herrgott is also, like the sparkling wine futures, clearly characterized by the cool terroir of the lime-rich site and has a correspondingly cool and fresh appearance, but it is nevertheless ripe. The wine should develop its true depth with time in the bottle. By the way, the 2022 will be released as Grosses Gewächs (GG). 12.5% stated alcohol. Natural cork. Tasted at the domaine in summer this year.",2021 Weingut Keller Spätburgunder Réserve de Fils,RP 95+
38,Keller,Chardonnay Réserve du Fils,"The 2021 Chardonnay Réserve du Fils is Felix Keller's first wine from the top Zellertal vineyard Am Schwarzen Herrgott in Mölsheum, where Rheinhessen borders the Northern Pfalz. Aged for 15 months in two Burgundy pièces (30% new), then in stainless steel until bottling, this unfiltered white shows a very clear, fine but also intense bouquet of ripe fruit with chalky and herbal notes but also mocha aromas. Dense, intense and complex on the palate, this is a fresh, energetic and persistently salty Chardonnay with a fine tannin structure and stimulating salinity. It's long lasting and dense. Tasted at the domaine this summer.",2021 Weingut Keller Chardonnay Réserve du Fils,RP 95+
39,Keller,Am Schwarzen Herrgott Chardonnay Sekt,"Only 600 bottles are currently sur lattes of the 2020 Am Schwarzen Herrgott Chardonnay Sekt. They will be disgorged most probably as brut nature sometime between next year and 2027 at the earliest. This inaugural sparkling wine shows a deep, intense, fresh and complex but also perfectly ripe Chardonnay nose with notes of mocha, hazelnut and iodine. Mouthfillingly rich but also pure on the palate, with fine phenolics and grippy structure, this is already a stimulatingly salty, hugely promising sparkling wine that takes the warm vintage to an astonishing level. Tasted at the domaine this summer.",2020 Weingut Keller Am Schwarzen Herrgott Chardonnay Sekt,RP 95+
40,Keller,Am Schwarzen Herrgott Pinot Noir Sekt,"The base wine of the 2019 Am Schwarzen Herrgott Pinot Noir sparkling wine matured for nine months in oak barrels and has been maturing in the bottle ever since. It has a dense, fresh, chalky nose with depth and power as well as fine reduction and some burnt rubber and citric notes. Enormously puristic and characterized by the Herrgott cru (literally: Lord God), it has fine notes of redcurrants, cherries and a hint of mocha. Dense and elegant on the palate yet very clear and fresh, again all Lord God. Enormously salty, complex and fresh, yet straightforward and grippy, this is a promising raw sparkling wine, of which 600 bottles are sur lattes. Release date: 2027 or 2028. Tasted at the domaine this summer for all those who cannot get enough Keller wine.",2019 Weingut Keller Am Schwarzen Herrgott Pinot Noir Sekt,RP 95+
41,Keller,Rosé Prestige Brut Nature,"One of the two very first sparkling releases from Felix Keller, the 2018 Rosé Prestige Brut Nature is an assemblage of 60% Pinot Noir from the Am Schwarzen Herrgott and 40% Chardonnay from the same enormous calcareous cru. Aged in used barriques (five to 10 years old) for nine months and disgorged in March this year without adding any dosage, this sparkling wine shows a medium-intense salmon-pink color and a clear, fresh, chalky nose with fine red berry fruit (raspberries, redcurrants) and a hint of cherries. It is a light, fine-bodied and puristic yet stimulatingly fresh sparkling wine with fine grip. Now available in selected top restaurants.",2018 Weingut Keller Rosé Prestige Brut Nature,RP 95+
42,Keller,Grande Cuvée No. 001 Brut Nature,"The NV Grande Cuvée No. 001 Brut Nature is based on the 2019 harvest and blends 20% Pinot Meunier and 30% Pinot Noir with 50% Chardonnay, predominantly from the chalk-rich Am Schwarzen Herrgott vineyard but also with grapes from the Frauenberg and Bürgel, two prestigious Pinot vineyards in Rheinhessen. Pressed on the basket press and matured in two used barriques, the first Grande Cuvée from the house, which is particularly famous for its dry Rieslings, shows clear, subtle and fresh as well as multilayered fruit with a hint of mocha and brioche. Concentrated, dense and complex on the palate yet light and citrusy fresh, with stimulating phenolics and lingering salinity, this is an amazing first sparkling wine from Felix Keller, combining elegance, freshness and purity with structure and complexity. Very stimulating, but also dense. Great sparkling wine! To be released next year in spring.",NV Weingut Keller Grande Cuvée No. 001 Brut Nature,RP 95+
43,Keller,Kirchspiel Riesling Spätlese R,"The golden-yellow 2007 Kirchspiel Riesling Spätlese R offers an intense, caramelly, slightly phenolic bouquet of ripe and matured fruits and a fine, slightly flinty tone that indicates maturity. Full-bodied, rich and round on the palate, this is a sweet but also savory and saline Kirchspiel Spätlese with some bitter tannins on the saline, firm, slightly bitter and phenolic finish. It is quite sweet and mouthfilling yet not as stimulating as a great Spätlese. No counter bottle. Possibly corked? 13% stated alcohol. Natural cork. Tasted in  June 2023.",2007 Weingut Keller Kirchspiel Riesling Spätlese R,RP 95+
44,Keller,Nieder-Flörsheim Frauenberg Rheinhessen Spätburgunder GG,"Keller's 2020 Nieder-Flörsheim Frauenberg Rheinhessen Spätburgunder GG shows an intense and spicy, still slightly untamed and leathery stable bouquet with ripe, well-concentrated, slightly toasty fruit. Full-bodied, intense and fleshy on the palate, with ripe, elegant fruit and grippy tannins, this is a generous, textured and silky Pinot from limestone soils that reveals fine, vivacious acidity with still grippy and saline phenols. A Pinot with soul that will reveal its real class after some years in the bottle. 12.5% stated alcohol. Tasted in Wiesbaden, August 2022.",2020 Weingut Keller Nieder-Flörsheim Frauenberg Rheinhessen Spätburgunder GG,RP 95+
45,Keller,Schubertslay Riesling Kabinett Alte Reben,"Keller's 2020 Schubertslay Riesling Kabinett Alte Reben is very clear and fine on the bright and delicately spicy nose that represents perfect fruit ripeness. Juicy, silky and enormously vital on the palate, this is a dense, pure and intense, very sustainable yet also fine and fruity style of Riesling from ancient, ungrafted vines in Piesport/Mosel. Great style and a great wine that will be auctioned in November this year. Tasted in Wiesbaden in August 2021.",2020 Weingut Keller Schubertslay Riesling Kabinett Alte Reben,RP 95+
46,Keller,Pettenthal GG (Auction),"The 2020 Pettenthal GG (Auction) is clear and intense on the still finely reductive nose that indicates delicately ripe and juicy fruit. Intense and powerful on the palate, this is a complex and juicy as well as taut and grippy Kabinett with a sustainable and salty finish. Very promising. Tasted in Wiesbaden in August 2021. The wine will be auctioned in November this year.",2020 Weingut Keller Pettenthal GG (Auction),RP 95+
